open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore,timestamp
1709864400000,66931.99,67021.1,66931.99,66952.93,88.0104,1709864699999,5895107.57137610,4649,49.05739000,3285593.83083590,0,2024-03-08 02:20:00+00:00
1709864700000,66952.93,66952.93,66937.49,66952.35,52.93683,1709864999999,3543856.47645490,6116,27.66709000,1852158.11873320,0,2024-03-08 02:25:00+00:00
1709865000000,66952.35,66952.4,66864.9,66910.82,85.32224,1709865299999,5709593.42831470,5456,28.30023000,1893666.39781820,0,2024-03-08 02:30:00+00:00
1709865300000,66910.82,66910.82,66870.0,66904.39,59.28686,1709865599999,3966016.52181750,4362,26.19357000,1752165.37253780,0,2024-03-08 02:35:00+00:00
1709865600000,66904.39,66946.81,66854.24,66946.81,93.85462,1709865899999,6278475.88739510,5977,58.80014000,3933517.13516470,0,2024-03-08 02:40:00+00:00
1709865900000,66946.8,67021.1,66944.2,66985.39,89.73329,1709866199999,6009569.23747800,3490,56.04369000,3753197.74174910,0,2024-03-08 02:45:00+00:00
1709866200000,66985.38,67073.46,66980.0,67073.46,149.10047,1709866499999,9992256.76911380,6279,82.32824000,5517219.19352440,0,2024-03-08 02:50:00+00:00
1709866500000,67073.45,67120.13,67010.0,67117.37,111.64655,1709866799999,7489473.99813810,4527,69.89663000,4688800.96008660,0,2024-03-08 02:55:00+00:00
1709866800000,67117.37,67119.05,66988.96,66990.81,131.6926,1709867099999,8830771.19041020,5807,60.40348000,4050242.46572480,0,2024-03-08 03:00:00+00:00
1709867100000,66990.82,67175.56,66990.81,67130.08,121.21369,1709867399999,8131630.84860240,5420,73.47721000,4928124.27569400,0,2024-03-08 03:05:00+00:00
1709867400000,67130.07,67149.14,67050.9,67121.11,134.83228,1709867699999,9047786.66864750,4927,63.57611000,4265983.00570950,0,2024-03-08 03:10:00+00:00
1709867700000,67121.1,67176.8,67069.89,67150.0,115.94889,1709867999999,7782102.94710050,6778,69.70381000,4677954.32615770,0,2024-03-08 03:15:00+00:00
1709868000000,67149.99,67254.22,67131.06,67235.59,115.87731,1709868299999,7787959.16351260,5051,75.12814000,5048871.94565480,0,2024-03-08 03:20:00+00:00
1709868300000,67235.59,67235.6,67176.07,67220.01,69.84823,1709868599999,4694466.40267290,3051,40.07977000,2693713.15105180,0,2024-03-08 03:25:00+00:00
1709868600000,67220.0,67220.01,67127.98,67127.99,100.05546,1709868899999,6720051.74396380,6960,48.45630000,3254333.87386730,0,2024-03-08 03:30:00+00:00
1709868900000,67127.99,67127.99,67093.04,67107.63,81.98402,1709869199999,5501772.56414360,2766,45.66325000,3064311.78782950,0,2024-03-08 03:35:00+00:00
1709869200000,67107.62,67136.4,67091.66,67111.07,101.26416,1709869499999,6796033.46604030,4587,66.86326000,4487183.81301100,0,2024-03-08 03:40:00+00:00
1709869500000,67111.07,67182.8,67090.6,67161.11,84.96205,1709869799999,5703588.90830860,5722,53.69178000,3604084.94120790,0,2024-03-08 03:45:00+00:00
1709869800000,67161.1,67161.11,67073.82,67091.99,90.46971,1709870099999,6070484.31693690,3187,30.68681000,2058863.87312620,0,2024-03-08 03:50:00+00:00
1709870100000,67091.99,67156.1,67091.99,67156.09,54.89481,1709870399999,3684345.89024510,6126,37.71851000,2531601.91622890,0,2024-03-08 03:55:00+00:00
1709870400000,67156.09,67165.2,67101.38,67140.96,107.00888,1709870699999,7183414.15841260,6890,64.69920000,4343078.17922880,0,2024-03-08 04:00:00+00:00
1709870700000,67140.95,67197.22,67140.95,67190.0,65.62653,1709870999999,4408287.85236710,2463,45.32529000,3044514.52964130,0,2024-03-08 04:05:00+00:00
1709871000000,67190.0,67227.98,67180.68,67227.98,93.73746,1709871299999,6299619.45693630,2601,74.07082000,4977882.85397070,0,2024-03-08 04:10:00+00:00
1709871300000,67227.97,67238.2,67128.84,67128.84,59.88183,1709871599999,4024083.01033240,3410,21.33461000,1434154.07286790,0,2024-03-08 04:15:00+00:00
1709871600000,67128.84,67175.03,67124.11,67144.83,49.79086,1709871899999,3343262.94176420,3084,29.74555000,1997123.38760350,0,2024-03-08 04:20:00+00:00
1709871900000,67144.82,67169.99,67141.1,67141.1,41.3648,1709872199999,2777673.84690880,2930,26.52836000,1781386.42173070,0,2024-03-08 04:25:00+00:00
1709872200000,67141.11,67141.11,67070.08,67070.09,66.73647,1709872499999,4478436.22951990,3062,32.06405000,2151627.03739690,0,2024-03-08 04:30:00+00:00
1709872500000,67070.08,67076.0,66995.0,67012.15,121.04871,1709872799999,8113113.76983190,3968,49.18671000,3296668.06116520,0,2024-03-08 04:35:00+00:00
1709872800000,67012.15,67057.71,67012.14,67047.73,75.81488,1709873099999,5082450.31763500,2538,53.32300000,3574602.82145180,0,2024-03-08 04:40:00+00:00
1709873100000,67047.73,67070.0,67010.0,67053.74,71.40943,1709873399999,4787449.92508260,4115,44.07534000,2954701.94506670,0,2024-03-08 04:45:00+00:00
1709873400000,67053.74,67061.2,67047.73,67051.22,33.93707,1709873699999,2275676.16110920,3296,18.60604000,1247621.45051900,0,2024-03-08 04:50:00+00:00
1709873700000,67051.22,67069.22,67051.21,67069.22,31.788,1709873999999,2131664.52590820,3119,21.70677000,1455604.19016570,0,2024-03-08 04:55:00+00:00
1709874000000,67069.22,67103.67,67069.21,67084.6,52.91152,1709874299999,3549272.44074130,2297,37.42176000,2510083.90103420,0,2024-03-08 05:00:00+00:00
1709874300000,67084.6,67084.61,66935.08,66935.08,92.27868,1709874599999,6182242.70995440,4604,28.86310000,1933397.03474450,0,2024-03-08 05:05:00+00:00
1709874600000,66935.08,66976.6,66918.94,66976.59,86.07875,1709874899999,5762686.88434430,2886,58.72982000,3931790.58232420,0,2024-03-08 05:10:00+00:00
1709874900000,66976.6,66976.6,66918.93,66920.01,87.58769,1709875199999,5863255.13734000,2906,49.01182000,3280713.47403970,0,2024-03-08 05:15:00+00:00
1709875200000,66920.0,66934.82,66877.3,66890.26,95.26567,1709875499999,6374012.10224300,3965,33.88762000,2267351.59636310,0,2024-03-08 05:20:00+00:00
1709875500000,66890.25,66935.7,66886.1,66894.96,60.72845,1709875799999,4063037.34075180,2796,35.83739000,2397638.17023490,0,2024-03-08 05:25:00+00:00
1709875800000,66894.96,66937.19,66877.17,66937.19,78.55575,1709876099999,5255753.08049750,4695,45.53847000,3046708.50391030,0,2024-03-08 05:30:00+00:00
1709876100000,66937.19,66937.19,66826.8,66826.81,106.49977,1709876399999,7122134.87952390,4633,33.29699000,2226908.35887090,0,2024-03-08 05:35:00+00:00
1709876400000,66826.8,66881.1,66817.38,66818.12,79.98982,1709876699999,5347144.47083400,4026,34.32782000,2294723.96870740,0,2024-03-08 05:40:00+00:00
1709876700000,66818.12,66891.0,66782.22,66869.99,148.27115,1709876999999,9911855.91185400,9677,66.79639000,4465384.80045390,0,2024-03-08 05:45:00+00:00
1709877000000,66869.99,66928.31,66869.99,66924.01,73.1155,1709877299999,4890613.29748760,6673,39.47719000,2640520.23466900,0,2024-03-08 05:50:00+00:00
1709877300000,66924.01,66927.6,66909.99,66909.99,43.69345,1709877599999,2923971.82530190,3116,19.13605000,1280580.57516450,0,2024-03-08 05:55:00+00:00
1709877600000,66910.0,66910.0,66841.1,66871.34,61.32002,1709877899999,4101056.37559800,3733,25.22449000,1686758.25630710,0,2024-03-08 06:00:00+00:00
1709877900000,66871.35,66926.87,66853.81,66926.87,53.41668,1709878199999,3572163.29211960,3173,35.67936000,2386057.55242600,0,2024-03-08 06:05:00+00:00
1709878200000,66926.87,66950.0,66916.78,66916.78,56.99962,1709878499999,3814826.38905750,2320,25.14637000,1683000.71611540,0,2024-03-08 06:10:00+00:00
1709878500000,66916.78,66916.79,66877.45,66903.81,107.42984,1709878799999,7186313.18211830,5725,46.12876000,3085619.51735580,0,2024-03-08 06:15:00+00:00
1709878800000,66903.8,66940.6,66886.0,66940.6,88.56929,1709879099999,5926850.53253950,4762,51.58478000,3451841.34312090,0,2024-03-08 06:20:00+00:00
1709879100000,66940.59,66987.89,66910.0,66932.78,91.93124,1709879399999,6155229.32210910,4723,51.69625000,3461250.87093250,0,2024-03-08 06:25:00+00:00
1709879400000,66932.77,67072.39,66932.77,67022.79,151.18083,1709879699999,10132479.54753960,6148,91.44271000,6128232.96997310,0,2024-03-08 06:30:00+00:00
1709879700000,67022.79,67119.15,66981.03,67118.0,107.34347,1709879999999,7196591.94015880,4145,61.00525000,4090341.14121660,0,2024-03-08 06:35:00+00:00
1709880000000,67118.0,67189.17,67062.6,67189.17,99.12547,1709880299999,6652958.23626200,5879,64.90684000,4356472.61603410,0,2024-03-08 06:40:00+00:00
1709880300000,67189.17,67300.0,67189.16,67300.0,223.00571,1709880599999,14996866.52993750,10139,123.62411000,8313271.47053900,0,2024-03-08 06:45:00+00:00
1709880600000,67299.99,67422.2,67299.99,67371.01,227.01587,1709880899999,15296950.14828770,12474,126.95401000,8553655.91774670,0,2024-03-08 06:50:00+00:00
1709880900000,67371.01,67590.0,67355.87,67563.6,234.46549,1709881199999,15819731.63293990,12394,137.58020000,9282223.08504890,0,2024-03-08 06:55:00+00:00
1709881200000,67563.6,67640.45,67400.45,67450.01,294.56735,1709881499999,19891779.87634770,13452,140.19363000,9466460.15558210,0,2024-03-08 07:00:00+00:00
1709881500000,67450.0,67474.48,67320.0,67347.42,129.48727,1709881799999,8729082.45876480,6334,65.70576000,4429629.17469620,0,2024-03-08 07:05:00+00:00
1709881800000,67347.42,67410.0,67315.0,67379.59,137.8398,1709882099999,9284845.70620590,5839,70.79181000,4768430.12634890,0,2024-03-08 07:10:00+00:00
1709882100000,67379.6,67480.0,67306.91,67472.42,136.61519,1709882399999,9205661.48557150,6531,79.69250000,5370054.18948580,0,2024-03-08 07:15:00+00:00
1709882400000,67472.42,67492.09,67381.1,67414.4,116.29924,1709882699999,7842954.24587540,4829,50.17766000,3383755.35406330,0,2024-03-08 07:20:00+00:00
1709882700000,67414.4,67441.1,67376.17,67392.41,70.2699,1709882999999,4736207.35450260,3592,33.99080000,2290820.46779970,0,2024-03-08 07:25:00+00:00
1709883000000,67392.4,67454.9,67380.0,67430.79,187.57373,1709883299999,12644712.23891890,7797,70.16075000,4729634.01487730,0,2024-03-08 07:30:00+00:00
1709883300000,67430.8,67588.7,67414.18,67466.96,282.7852,1709883599999,19093317.97304390,9635,104.27975000,7039668.14658860,0,2024-03-08 07:35:00+00:00
1709883600000,67466.96,67538.27,67366.08,67366.09,205.81691,1709883899999,13885573.17753630,8552,66.13159000,4461694.27896200,0,2024-03-08 07:40:00+00:00
1709883900000,67366.08,67404.0,67300.22,67346.59,212.98798,1709884199999,14345757.89214100,7775,87.61131000,5900965.15335580,0,2024-03-08 07:45:00+00:00
1709884200000,67346.59,67350.0,67237.0,67240.01,202.48035,1709884499999,13622024.10345270,6733,71.12692000,4784767.76406190,0,2024-03-08 07:50:00+00:00
1709884500000,67240.01,67279.35,67153.74,67223.02,227.19021,1709884799999,15274115.77911490,7613,78.96671000,5309197.38615180,0,2024-03-08 07:55:00+00:00
1709884800000,67223.02,67293.19,67195.29,67270.2,133.7052,1709885099999,8990522.85828650,8257,61.56886000,4139740.28008260,0,2024-03-08 08:00:00+00:00
1709885100000,67270.2,67270.21,67191.47,67196.54,82.82147,1709885399999,5567118.19342760,4013,39.66951000,2666266.05386890,0,2024-03-08 08:05:00+00:00
1709885400000,67196.55,67219.97,67180.44,67180.45,63.62416,1709885699999,4275434.09401360,4066,34.09729000,2291288.60703220,0,2024-03-08 08:10:00+00:00
1709885700000,67180.45,67212.43,67096.66,67101.11,107.63018,1709885999999,7227953.12007640,5563,42.05916000,2824752.27110210,0,2024-03-08 08:15:00+00:00
1709886000000,67101.12,67142.79,67054.16,67138.0,82.98668,1709886299999,5568976.51108110,4387,40.71282000,2732159.05385160,0,2024-03-08 08:20:00+00:00
1709886300000,67137.99,67142.79,67038.71,67038.71,84.79085,1709886599999,5689214.44463950,3992,33.82914000,2270011.88717840,0,2024-03-08 08:25:00+00:00
1709886600000,67038.72,67157.09,67038.71,67157.08,133.33663,1709886899999,8944448.47441460,5626,87.05807000,5840210.34203070,0,2024-03-08 08:30:00+00:00
1709886900000,67157.08,67337.39,67157.08,67278.72,172.45924,1709887199999,11599031.83348770,7092,94.11289000,6329415.20928070,0,2024-03-08 08:35:00+00:00
1709887200000,67278.71,67330.0,67270.0,67289.04,99.26376,1709887499999,6680396.54790830,4293,52.36485000,3524118.98517310,0,2024-03-08 08:40:00+00:00
1709887500000,67289.04,67390.0,67274.7,67300.0,118.03242,1709887799999,7948603.56041020,7279,65.65576000,4421584.78425130,0,2024-03-08 08:45:00+00:00
1709887800000,67300.01,67320.0,67256.4,67256.41,68.07976,1709888099999,4581258.32430420,4392,38.84383000,2613942.74417140,0,2024-03-08 08:50:00+00:00
1709888100000,67256.4,67291.97,67200.01,67208.55,114.46873,1709888399999,7696543.67674100,6134,44.37070000,2983316.48963210,0,2024-03-08 08:55:00+00:00
1709888400000,67208.56,67213.19,67040.76,67070.82,173.93243,1709888699999,11678900.50290300,7187,54.59785000,3666075.99099400,0,2024-03-08 09:00:00+00:00
1709888700000,67070.82,67120.57,67050.0,67100.0,175.64183,1709888999999,11782751.59154390,5456,83.39849000,5594907.36787650,0,2024-03-08 09:05:00+00:00
1709889000000,67100.0,67395.0,67095.16,67358.13,320.92477,1709889299999,21577741.86886310,9773,202.85787000,13638182.55181850,0,2024-03-08 09:10:00+00:00
1709889300000,67358.12,67358.13,67228.56,67228.56,134.95327,1709889599999,9079303.52722090,4314,48.01576000,3230144.54933320,0,2024-03-08 09:15:00+00:00
1709889600000,67228.57,67251.39,67115.4,67163.99,142.76163,1709889899999,9591167.56008950,5877,49.90808000,3353285.12493230,0,2024-03-08 09:20:00+00:00
1709889900000,67163.99,67217.51,67141.58,67206.04,87.93143,1709890199999,5907848.57900780,5542,35.49756000,2385070.52404260,0,2024-03-08 09:25:00+00:00
1709890200000,67206.03,67263.4,67121.22,67127.8,170.22107,1709890499999,11438424.87372720,6999,62.85053000,4223240.63384480,0,2024-03-08 09:30:00+00:00
1709890500000,67127.8,67210.0,67127.79,67190.93,113.64843,1709890799999,7635876.37570350,8932,54.19208000,3640813.91652030,0,2024-03-08 09:35:00+00:00
1709890800000,67190.94,67266.0,67166.97,67192.71,106.02749,1709891099999,7126120.29293580,6984,42.78565000,2875415.58178600,0,2024-03-08 09:40:00+00:00
1709891100000,67192.71,67215.66,67162.0,67179.19,134.91908,1709891399999,9064911.58098770,10080,54.88236000,3687316.05822570,0,2024-03-08 09:45:00+00:00
1709891400000,67179.18,67245.58,67171.55,67195.21,158.93822,1709891699999,10681601.60222000,8431,60.99846000,4099317.43363140,0,2024-03-08 09:50:00+00:00
1709891700000,67195.21,67235.99,67096.58,67121.39,214.08762,1709891999999,14382895.72708130,6832,80.53610000,5410072.19415610,0,2024-03-08 09:55:00+00:00
1709892000000,67121.39,67207.04,67100.0,67205.77,110.47598,1709892299999,7419593.26685160,6541,72.77700000,4887552.19594710,0,2024-03-08 10:00:00+00:00
1709892300000,67205.77,67324.94,67161.37,67168.48,168.35799,1709892599999,11323966.57832150,7853,95.70061000,6437528.10439150,0,2024-03-08 10:05:00+00:00
1709892600000,67168.48,67198.0,67158.0,67187.99,73.17057,1709892899999,4915123.50369950,7814,40.23906000,2702899.28976110,0,2024-03-08 10:10:00+00:00
1709892900000,67188.0,67248.7,67174.49,67245.67,69.53104,1709893199999,4673915.48023380,5689,38.84410000,2611125.68291590,0,2024-03-08 10:15:00+00:00
1709893200000,67245.66,67245.67,67149.96,67180.6,67.00198,1709893499999,4501138.47792660,4307,28.03839000,1883537.04793760,0,2024-03-08 10:20:00+00:00
1709893500000,67180.6,67241.1,67164.11,67241.1,86.87083,1709893799999,5836956.15017150,6177,53.54981000,3598073.26324070,0,2024-03-08 10:25:00+00:00
1709893800000,67241.09,67313.36,67228.6,67313.36,67.16586,1709894099999,4518347.58184620,2931,47.56474000,3199830.53334000,0,2024-03-08 10:30:00+00:00
1709894100000,67313.36,67380.0,67313.35,67380.0,144.35976,1709894399999,9721418.33539330,4803,76.12409000,5126358.62078370,0,2024-03-08 10:35:00+00:00
1709894400000,67380.0,67396.0,67341.1,67360.04,152.33941,1709894699999,10262805.22742700,4839,62.28273000,4195680.18025500,0,2024-03-08 10:40:00+00:00
1709894700000,67360.03,67360.04,67264.8,67344.25,140.11018,1709894999999,9433630.72597680,7281,54.95999000,3700920.05963340,0,2024-03-08 10:45:00+00:00
1709895000000,67344.26,67347.04,67298.15,67333.15,103.49604,1709895299999,6967458.35533310,5022,46.19873000,3110044.09981980,0,2024-03-08 10:50:00+00:00
1709895300000,67333.15,67367.83,67324.6,67336.66,83.2505,1709895599999,5606795.45483780,5117,40.49092000,2726999.97156320,0,2024-03-08 10:55:00+00:00
1709895600000,67336.66,67349.16,67290.0,67336.84,146.25591,1709895899999,9846096.92067620,5995,61.85082000,4163882.71390370,0,2024-03-08 11:00:00+00:00
1709895900000,67336.84,67369.87,67323.66,67357.79,86.924,1709896199999,5853767.06655150,5951,48.60742000,3273262.30656740,0,2024-03-08 11:05:00+00:00
1709896200000,67357.79,67500.0,67357.78,67487.79,204.25184,1709896499999,13776641.52397890,7061,125.69961000,8477394.46765080,0,2024-03-08 11:10:00+00:00
1709896500000,67487.79,67495.79,67393.15,67454.0,143.57963,1709896799999,9684864.44878260,7088,62.50816000,4215637.29576070,0,2024-03-08 11:15:00+00:00
1709896800000,67454.0,67485.0,67362.4,67364.0,156.71939,1709897099999,10564763.86999810,5956,60.70097000,4092311.12514210,0,2024-03-08 11:20:00+00:00
1709897100000,67364.01,67366.2,67335.26,67341.61,96.29966,1709897399999,6485857.27465330,3454,42.76833000,2880384.07556010,0,2024-03-08 11:25:00+00:00
1709897400000,67341.61,67395.0,67258.38,67395.0,220.88904,1709897699999,14869183.57285130,6522,108.15128000,7280678.03636560,0,2024-03-08 11:30:00+00:00
1709897700000,67394.99,67480.0,67376.9,67456.0,94.60876,1709897999999,6378732.37695130,3985,49.43380000,3333016.47096860,0,2024-03-08 11:35:00+00:00
1709898000000,67456.0,67531.91,67421.1,67525.18,168.23183,1709898299999,11354156.16751360,5189,100.16375000,6759920.21547660,0,2024-03-08 11:40:00+00:00
1709898300000,67525.19,67556.81,67525.18,67546.21,165.60253,1709898599999,11185233.09773070,4720,111.95403000,7561580.17773040,0,2024-03-08 11:45:00+00:00
1709898600000,67546.22,67608.0,67515.04,67608.0,168.82369,1709898899999,11405170.60886490,5667,77.42731000,5231254.78544480,0,2024-03-08 11:50:00+00:00
1709898900000,67608.0,67753.4,67588.0,67741.21,294.04418,1709899199999,19902850.00579680,10570,176.50549000,11946328.48618960,0,2024-03-08 11:55:00+00:00
1709899200000,67741.22,67775.04,67607.99,67608.0,215.19062,1709899499999,14565949.57323640,7168,84.01269000,5687741.94148300,0,2024-03-08 12:00:00+00:00
1709899500000,67607.99,67608.0,67510.0,67559.99,153.07345,1709899799999,10338952.90117980,7576,72.28271000,4882304.80181300,0,2024-03-08 12:05:00+00:00
1709899800000,67559.99,67620.6,67497.2,67504.87,101.85774,1709900099999,6880343.50873910,5291,45.04191000,3042519.73572160,0,2024-03-08 12:10:00+00:00
1709900100000,67504.87,67504.87,67404.25,67472.02,110.11179,1709900399999,7426182.38304450,5446,43.76477000,2951100.44335140,0,2024-03-08 12:15:00+00:00
1709900400000,67472.02,67596.72,67463.24,67592.96,111.312,1709900699999,7516836.65952750,5179,83.74180000,5654957.14968700,0,2024-03-08 12:20:00+00:00
1709900700000,67592.96,67617.42,67493.45,67493.46,92.34424,1709900999999,6237757.28733250,5836,38.84610000,2624224.16949080,0,2024-03-08 12:25:00+00:00
1709901000000,67493.45,67493.46,67366.24,67412.9,152.46246,1709901299999,10278547.13305890,6101,53.58290000,3612093.14896070,0,2024-03-08 12:30:00+00:00
1709901300000,67412.89,67467.76,67390.0,67418.99,86.88147,1709901599999,5858635.01051260,6390,47.66481000,3214015.36959510,0,2024-03-08 12:35:00+00:00
1709901600000,67418.99,67476.45,67418.99,67473.39,68.67828,1709901899999,4632696.58322600,6018,46.72494000,3151760.05739250,0,2024-03-08 12:40:00+00:00
1709901900000,67473.39,67546.28,67471.58,67522.66,103.72485,1709902199999,7003759.16064750,8077,48.20451000,3254817.79855880,0,2024-03-08 12:45:00+00:00
1709902200000,67522.67,67600.0,67506.88,67586.0,97.60103,1709902499999,6593308.03826990,4737,58.03757000,3920557.74623950,0,2024-03-08 12:50:00+00:00
1709902500000,67586.0,67586.01,67447.22,67455.22,93.46572,1709902799999,6312357.30826090,6291,24.13586000,1629869.92565620,0,2024-03-08 12:55:00+00:00
1709902800000,67455.23,67493.19,67455.06,67467.13,69.11178,1709903099999,4663491.59830420,3852,30.79944000,2078213.69317490,0,2024-03-08 13:00:00+00:00
1709903100000,67467.13,67675.49,67467.13,67649.9,122.69758,1709903399999,8294463.63203900,7317,70.22363000,4746275.13550650,0,2024-03-08 13:05:00+00:00
1709903400000,67649.89,67680.8,67481.9,67537.85,120.25275,1709903699999,8125710.13899610,6914,48.26730000,3261167.38985920,0,2024-03-08 13:10:00+00:00
1709903700000,67537.84,67537.85,67367.8,67367.8,155.33743,1709903999999,10475997.17685810,7529,45.91912000,3096536.08409240,0,2024-03-08 13:15:00+00:00
1709904000000,67367.8,67399.8,67300.0,67326.0,190.50195,1709904299999,12831049.67622000,6672,115.40378000,7773140.71358010,0,2024-03-08 13:20:00+00:00
1709904300000,67325.99,67435.0,67315.26,67434.99,108.47212,1709904599999,7309371.02005330,5261,60.25470000,4060002.06781230,0,2024-03-08 13:25:00+00:00
1709904600000,67435.0,67645.87,67366.55,67493.19,307.19999,1709904899999,20744290.40236890,23744,153.11512000,10338206.73841100,0,2024-03-08 13:30:00+00:00
1709904900000,67493.19,67586.8,67461.1,67475.38,195.62306,1709905199999,13210466.94222280,9758,95.22149000,6430362.91126740,0,2024-03-08 13:35:00+00:00
1709905200000,67475.39,67652.98,67462.11,67652.97,163.73433,1709905499999,11063682.11882500,9924,93.87992000,6343191.60795110,0,2024-03-08 13:40:00+00:00
1709905500000,67652.98,67807.97,67594.37,67776.42,273.58902,1709905799999,18531759.71458120,19409,150.90681000,10222740.51958370,0,2024-03-08 13:45:00+00:00
1709905800000,67776.42,67868.5,67732.86,67797.96,260.24671,1709906099999,17648399.55505890,14527,133.02249000,9020671.06890890,0,2024-03-08 13:50:00+00:00
1709906100000,67797.95,67878.0,67716.81,67770.96,285.06372,1709906399999,19333099.77035830,12190,142.49091000,9663576.70206020,0,2024-03-08 13:55:00+00:00
1709906400000,67770.95,67800.0,67550.85,67800.0,236.75413,1709906699999,16025693.86082670,13241,100.66442000,6813830.16938040,0,2024-03-08 14:00:00+00:00
1709906700000,67799.99,67900.0,67761.1,67897.42,242.31844,1709906999999,16439209.61510890,16724,121.20675000,8223025.01857730,0,2024-03-08 14:05:00+00:00
1709907000000,67897.43,68000.0,67630.96,67752.77,519.89757,1709907299999,35284020.45417660,26315,305.84359000,20759198.93788300,0,2024-03-08 14:10:00+00:00
1709907300000,67752.77,67994.0,67663.12,67951.02,231.28352,1709907599999,15686984.20965040,12841,139.84461000,9485900.29600830,0,2024-03-08 14:15:00+00:00
1709907600000,67951.03,68000.0,67828.0,67975.23,266.91952,1709907899999,18135752.72597560,9149,152.46723000,10358862.16781720,0,2024-03-08 14:20:00+00:00
1709907900000,67975.22,67976.0,67820.0,67910.62,190.14295,1709908199999,12911148.69803660,8753,103.01137000,6994410.69273740,0,2024-03-08 14:25:00+00:00
1709908200000,67912.03,68312.74,67912.03,68306.0,1145.6612,1709908499999,78043185.01610950,41634,830.93336000,56599656.16684440,0,2024-03-08 14:30:00+00:00
1709908500000,68306.0,68400.0,68207.93,68382.32,456.88837,1709908799999,31217310.88052700,19166,243.80027000,16658221.64392030,0,2024-03-08 14:35:00+00:00
1709908800000,68382.32,68400.0,68068.56,68347.59,560.25047,1709909099999,38246099.46570590,20025,324.05543000,22125394.01542670,0,2024-03-08 14:40:00+00:00
1709909100000,68347.59,68479.0,68253.48,68475.99,349.31964,1709909399999,23888653.87922120,13787,192.48161000,13163338.85294360,0,2024-03-08 14:45:00+00:00
1709909400000,68475.99,68600.0,68411.99,68436.0,802.30496,1709909699999,54978826.87660430,21950,566.19439000,38797719.15185890,0,2024-03-08 14:50:00+00:00
1709909700000,68436.0,68521.34,68321.11,68422.0,383.64812,1709909999999,26250013.36632630,13220,193.27046000,13223943.70449190,0,2024-03-08 14:55:00+00:00
1709910000000,68422.0,68650.0,68408.32,68490.19,491.09747,1709910299999,33658486.78333850,17587,233.55767000,16004935.44524860,0,2024-03-08 15:00:00+00:00
1709910300000,68490.2,68708.0,68325.8,68702.79,488.72836,1709910599999,33531871.70703390,17023,263.95852000,18112079.36267400,0,2024-03-08 15:05:00+00:00
1709910600000,68702.79,68800.0,68699.3,68791.91,484.84634,1709910899999,33345488.71863410,19834,256.03859000,17608776.78930660,0,2024-03-08 15:10:00+00:00
1709910900000,68791.92,68835.9,68565.01,68806.79,442.45922,1709911199999,30426892.69240000,17609,250.59827000,17233437.47894390,0,2024-03-08 15:15:00+00:00
1709911200000,68806.78,68887.0,68666.31,68809.76,528.36574,1709911499999,36367908.59066730,16335,292.83666000,20156388.89073870,0,2024-03-08 15:20:00+00:00
1709911500000,68809.76,69534.51,68809.75,69510.79,2579.536897,1709911799999,178549221.19478192,95233,1891.05790700,130842558.51321502,0,2024-03-08 15:25:00+00:00
1709911800000,69510.79,69990.0,67150.0,68411.86,3260.643035,1709912099999,224500860.78112639,148182,1662.66241400,114646438.38768857,0,2024-03-08 15:30:00+00:00
1709912100000,68410.66,68639.72,67300.0,67955.28,2132.98,1709912399999,145025163.31116550,77320,1023.89366000,69623247.92861410,0,2024-03-08 15:35:00+00:00
1709912400000,67955.27,68291.27,67632.42,68223.99,920.88404,1709912699999,62725931.31784530,32674,455.93603000,31059283.10486520,0,2024-03-08 15:40:00+00:00
1709912700000,68223.99,68390.8,67750.96,68238.58,1011.02022,1709912999999,68866799.96695710,35794,487.24464000,33188026.74911560,0,2024-03-08 15:45:00+00:00
1709913000000,68238.57,68350.0,67855.31,67948.65,706.81209,1709913299999,48125857.65296860,23426,281.77528000,19184807.65962990,0,2024-03-08 15:50:00+00:00
1709913300000,67948.65,68046.8,67590.58,67617.6,683.38259,1709913599999,46340116.67946940,23579,314.44972000,21319590.57180620,0,2024-03-08 15:55:00+00:00
1709913600000,67617.6,67830.0,66500.0,66680.85,2134.70569,1709913899999,143189835.82244440,70665,824.53226000,55297070.45482460,0,2024-03-08 16:00:00+00:00
1709913900000,66680.85,67209.99,66651.45,66916.01,1115.6785,1709914199999,74744804.34840400,32027,547.60755000,36682230.87652780,0,2024-03-08 16:05:00+00:00
1709914200000,66916.01,66999.0,66082.66,66410.57,1706.71443,1709914499999,113406986.82066090,65056,701.17679000,46580368.80971190,0,2024-03-08 16:10:00+00:00
1709914500000,66417.31,67016.0,66348.57,66984.0,988.28368,1709914799999,65916275.32060660,30850,512.15076000,34163092.59330250,0,2024-03-08 16:15:00+00:00
1709914800000,66984.0,67377.24,66825.0,67199.99,759.57096,1709915099999,50964487.29783740,24093,418.72126000,28089345.24271820,0,2024-03-08 16:20:00+00:00
1709915100000,67199.99,67310.0,66750.96,66816.64,753.97783,1709915399999,50490790.46166850,27460,360.07803000,24116060.30085930,0,2024-03-08 16:25:00+00:00
1709915400000,66816.65,67000.0,66701.26,66716.66,658.58653,1709915699999,44018083.47862810,20508,299.98796000,20047680.63824450,0,2024-03-08 16:30:00+00:00
